latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-34.3385,-56.7087,316.7,1.2,1.1,2020-01-17,1407,Terra,MODIS,49,6.03,302.9,10.5,D,2
-34.4566,-56.3889,312.9,1.3,1.1,2020-01-17,1407,Terra,MODIS,52,6.03,300.3,9.9,D,2
-34.5203,-56.2856,311.4,1.3,1.1,2020-01-17,1407,Terra,MODIS,48,6.03,300.1,6,D,0
-34.4492,-57.804,312.3,1.1,1,2020-01-17,1407,Terra,MODIS,43,6.03,300.5,5.2,D,2
-34.7184,-55.9636,313.8,1.3,1.1,2020-01-17,1407,Terra,MODIS,59,6.03,299.2,10,D,2
-34.7589,-56.2272,312.7,1.3,1.1,2020-01-17,1407,Terra,MODIS,36,6.03,299.1,7,D,2
-34.1038,-56.2121,317.8,1.2,1.1,2020-01-18,1728,Aqua,MODIS,27,6.03,303.3,7,D,2
-33.2366,-54.3826,320.4,1,1,2020-01-18,1729,Aqua,MODIS,49,6.03,305.3,6.8,D,2
-33.3806,-56.5311,318.2,1.2,1.1,2020-01-18,1729,Aqua,MODIS,30,6.03,303.5,9.8,D,2
-32.3735,-54.1741,322.3,1,1,2020-01-18,1729,Aqua,MODIS,33,6.03,306.9,6.8,D,2
-34.3785,-55.2416,317,1.1,1,2020-01-19,1355,Terra,MODIS,53,6.03,301.4,5.8,D,2
-34.38,-55.2301,316,1.1,1,2020-01-19,1355,Terra,MODIS,35,6.03,301.2,5,D,2
-32.2277,-54.8164,325.4,1.2,1.1,2020-01-23,1747,Aqua,MODIS,69,6.03,302.1,18.5,D,0
-31.7178,-55.9822,316.4,1.5,1.2,2020-01-24,1413,Terra,MODIS,46,6.03,303.7,13.2,D,2
-34.0714,-53.5826,339,1.1,1,2020-01-25,0217,Terra,MODIS,100,6.03,295.4,46.9,N,0
-34.0589,-53.5603,332,1.1,1,2020-01-25,0217,Terra,MODIS,100,6.03,294.4,34.6,N,0
-34.0604,-53.5723,339.3,1.1,1,2020-01-25,0217,Terra,MODIS,100,6.03,295.3,47.9,N,0
-34.0509,-53.574,303.8,1.1,1,2020-01-25,0217,Terra,MODIS,57,6.03,292.4,6.2,N,0
-34.7872,-55.879,319.3,1.1,1,2020-01-25,1734,Aqua,MODIS,0,6.03,302.5,5.7,D,0
-34.7451,-56.0359,326.6,1.1,1,2020-01-25,1734,Aqua,MODIS,73,6.03,304.2,14.4,D,2
-34.7302,-56.2196,323.7,1.1,1,2020-01-25,1734,Aqua,MODIS,57,6.03,306,7.6,D,2
-34.5263,-56.2822,321.1,1.1,1,2020-01-25,1734,Aqua,MODIS,57,6.03,306,6.3,D,2
-32.3755,-54.1667,317.3,1.3,1.1,2020-01-26,1401,Terra,MODIS,52,6.03,299.6,9.2,D,2
-33.2337,-54.3846,315.9,1.3,1.1,2020-01-26,1401,Terra,MODIS,54,6.03,297.9,9.5,D,2
-34.0959,-56.2097,316.9,1.1,1,2020-01-26,1401,Terra,MODIS,28,6.03,301,5.2,D,2
-34.5249,-56.2813,317.2,1.1,1,2020-01-26,1401,Terra,MODIS,39,6.03,300.7,5.7,D,2
-34.7924,-54.918,317.7,1.3,1.1,2020-01-26,1402,Terra,MODIS,40,6.03,301.3,7.6,D,2
-34.7184,-55.9635,317.5,1.1,1.1,2020-01-26,1402,Terra,MODIS,25,6.03,301,6.7,D,2
-34.7257,-56.2182,319.3,1.1,1.1,2020-01-26,1402,Terra,MODIS,42,6.03,301.2,5.7,D,2
-34.7965,-54.9262,314.7,1.3,1.1,2020-01-27,1722,Aqua,MODIS,59,6.03,303,7.6,D,2
-34.4851,-54.331,312.9,1.2,1.1,2020-01-27,1722,Aqua,MODIS,51,6.03,301.3,6.9,D,2
-34.3937,-55.298,318.1,1.3,1.1,2020-01-27,1722,Aqua,MODIS,61,6.03,302.9,12.3,D,0
-34.3953,-55.3126,317.4,1.3,1.1,2020-01-27,1722,Aqua,MODIS,51,6.03,304.9,11.4,D,0
-34.3769,-55.242,317.5,1.3,1.1,2020-01-27,1722,Aqua,MODIS,65,6.03,304.7,9.9,D,2
-33.2347,-54.3898,317.4,1.2,1.1,2020-01-27,1723,Aqua,MODIS,51,6.03,302.9,8.4,D,2
-31.5782,-54.9991,318.6,1,1,2020-01-28,1348,Terra,MODIS,65,6.03,305.1,4.8,D,0
-32.3713,-54.1617,315.1,1,1,2020-01-28,1349,Terra,MODIS,41,6.03,301.4,4.2,D,2
-33.4637,-54.1659,312.5,1,1,2020-01-28,1349,Terra,MODIS,37,6.03,299,6.8,D,0
-34.3781,-55.2326,312.9,1,1,2020-01-28,1349,Terra,MODIS,27,6.03,301.3,3.3,D,2
-34.6456,-56.0645,328.7,1.6,1.3,2020-01-28,1805,Aqua,MODIS,77,6.03,307.8,27.4,D,0
-34.6473,-56.0709,325.6,1.6,1.3,2020-01-28,1805,Aqua,MODIS,73,6.03,307.6,21,D,2
-34.6752,-56.1212,300.6,1.1,1.1,2020-01-29,0507,Aqua,MODIS,31,6.03,289.4,6,N,0
-34.3936,-55.3103,331.4,1,1,2020-02-01,1741,Aqua,MODIS,79,6.03,308.9,19.4,D,0
-31.7179,-55.9817,319.6,1.2,1.1,2020-02-02,1407,Terra,MODIS,45,6.03,303.9,11.4,D,2
-33.1195,-58.3054,318.5,1,1,2020-02-02,1407,Terra,MODIS,22,6.03,305.5,7.7,D,2
-33.3773,-56.5282,316.1,1.2,1.1,2020-02-02,1407,Terra,MODIS,19,6.03,301.5,7.6,D,2
-33.5163,-56.8955,317.5,1.2,1.1,2020-02-02,1408,Terra,MODIS,52,6.03,304,6.3,D,2
-34.885,-56.2814,325.3,1.3,1.1,2020-02-02,1408,Terra,MODIS,59,6.03,304.4,14.3,D,2
-34.7961,-56.3276,317.5,3,1.6,2020-02-02,1823,Aqua,MODIS,37,6.03,299.8,23.3,D,0
-34.7987,-56.3315,318.1,3,1.6,2020-02-02,1823,Aqua,MODIS,29,6.03,299.8,23.1,D,0
-34.7974,-54.9232,322.3,1.1,1,2020-02-03,1728,Aqua,MODIS,68,6.03,309.2,6.8,D,2
-34.8175,-55.2781,322.7,1.1,1.1,2020-02-03,1728,Aqua,MODIS,48,6.03,310.1,7.8,D,0
-34.8265,-56.2872,322.7,1.3,1.1,2020-02-03,1728,Aqua,MODIS,54,6.03,307.5,6.1,D,0
-34.3789,-55.2419,322.4,1.1,1.1,2020-02-03,1728,Aqua,MODIS,64,6.03,306.8,9.5,D,2
-33.3846,-56.5254,319.6,1.2,1.1,2020-02-03,1729,Aqua,MODIS,36,6.03,306.7,8.6,D,2
-31.4649,-54.6298,328.5,1.1,1,2020-02-04,1355,Terra,MODIS,79,6.03,306,16.1,D,0
-34.817,-55.2778,327.2,1.6,1.3,2020-02-05,1716,Aqua,MODIS,70,6.03,306.4,26.1,D,0
-34.8136,-55.273,334.1,1.6,1.3,2020-02-05,1716,Aqua,MODIS,86,6.03,305.3,46.5,D,0
-33.3713,-54.3535,325.1,1.4,1.2,2020-02-05,1716,Aqua,MODIS,75,6.03,299.8,23.6,D,0
-33.373,-54.3686,317.5,1.4,1.2,2020-02-05,1716,Aqua,MODIS,40,6.03,298.2,10.7,D,0
-34.8151,-55.2591,325.6,1.6,1.3,2020-02-05,1716,Aqua,MODIS,66,6.03,301,22.9,D,0
-33.3762,-54.3446,304.3,1.2,1.1,2020-02-06,0242,Terra,MODIS,60,6.03,293.2,6.2,N,0
-33.3784,-54.3575,330.7,1.2,1.1,2020-02-06,0242,Terra,MODIS,100,6.03,293.8,37.5,N,0
-33.3806,-54.3705,322.2,1.2,1.1,2020-02-06,0242,Terra,MODIS,100,6.03,293.5,24.6,N,0
-33.3828,-54.3834,307.3,1.2,1.1,2020-02-06,0242,Terra,MODIS,71,6.03,293.2,9,N,0
-33.3818,-54.3678,303,2.4,1.5,2020-02-06,0418,Aqua,MODIS,53,6.03,291.4,18.5,N,0
-34.7154,-56.2346,358.4,1.3,1.1,2020-02-06,1759,Aqua,MODIS,99,6.03,303.4,99.8,D,0
-32.8321,-57.8017,317,1.9,1.3,2020-02-07,1426,Terra,MODIS,54,6.03,297.9,15.4,D,0
-33.7786,-53.6698,300.5,1.1,1,2020-02-10,0217,Terra,MODIS,29,6.03,285,7.1,N,0
-31.9096,-54.5596,338.4,1.2,1.1,2020-02-11,1401,Terra,MODIS,89,6.03,300.5,47.1,D,0
-31.9111,-54.5464,319.7,1.2,1.1,2020-02-11,1401,Terra,MODIS,73,6.03,299.2,15.8,D,0
-33.7722,-53.659,314.7,1.1,1,2020-02-12,1722,Aqua,MODIS,67,6.03,299.3,9,D,0
-33.6457,-54.2431,312.6,1,1,2020-02-13,1349,Terra,MODIS,56,6.03,295.8,6.8,D,0
-33.7728,-53.6538,308.6,1.1,1,2020-02-13,1349,Terra,MODIS,23,6.03,294.6,3.8,D,0
-34.7633,-56.0044,323.9,1,1,2020-02-13,1350,Terra,MODIS,72,6.03,303.7,11.4,D,2
-34.7649,-55.9935,321.8,1,1,2020-02-13,1350,Terra,MODIS,68,6.03,304.1,8.9,D,2
-34.4525,-57.1023,359.5,1.4,1.2,2020-02-13,1805,Aqua,MODIS,75,6.03,305.8,119.7,D,0
-34.5461,-56.4842,327.7,1.5,1.2,2020-02-13,1805,Aqua,MODIS,73,6.03,308.1,25.2,D,0
-34.4659,-57.1148,388.9,1.4,1.2,2020-02-13,1805,Aqua,MODIS,87,6.03,305.7,318.2,D,3
-34.7366,-56.078,327.6,1.1,1.1,2020-02-15,1753,Aqua,MODIS,70,6.03,309.4,15,D,0
-34.7396,-56.0705,324.8,1.1,1.1,2020-02-15,1753,Aqua,MODIS,37,6.03,307.9,8.7,D,0
-34.7346,-56.0656,329.3,1.1,1.1,2020-02-15,1753,Aqua,MODIS,77,6.03,309.3,16.9,D,0
-33.2529,-58.0372,312.5,1.1,1,2020-02-17,1741,Aqua,MODIS,40,6.03,295.7,5.9,D,2
-34.7292,-56.2191,307,1.3,1.1,2020-02-18,1408,Terra,MODIS,45,6.03,292.8,8.1,D,2
-33.1129,-58.0005,312.9,1.1,1,2020-02-18,1408,Terra,MODIS,54,6.03,297.1,9.6,D,0
-33.1201,-58.306,309.7,1.1,1,2020-02-18,1408,Terra,MODIS,35,6.03,298.9,5.7,D,2
-33.5333,-58.2147,308.5,1.1,1,2020-02-18,1408,Terra,MODIS,51,6.03,297.1,5.3,D,2
-31.7184,-55.9786,315,1.1,1.1,2020-02-19,1729,Aqua,MODIS,36,6.03,298.9,7.5,D,2
-33.9614,-53.73,344,1,1,2020-02-19,1729,Aqua,MODIS,92,6.03,301.1,43.7,D,0
-33.9508,-53.7209,343.7,1,1,2020-02-19,1729,Aqua,MODIS,92,6.03,297.8,43.8,D,0
-33.9523,-53.7319,348.8,1,1,2020-02-19,1729,Aqua,MODIS,94,6.03,303.7,53.3,D,0
-33.953,-53.7064,329.6,1.4,1.2,2020-02-20,0430,Aqua,MODIS,100,6.03,289.1,46.9,N,0
-33.9633,-53.7092,332.2,1.4,1.2,2020-02-20,0430,Aqua,MODIS,100,6.03,290.8,50.3,N,0
-33.9606,-53.7239,350.6,1.4,1.2,2020-02-20,0430,Aqua,MODIS,100,6.03,290.7,101.9,N,0
-33.9503,-53.7211,306.6,1.4,1.2,2020-02-20,0430,Aqua,MODIS,69,6.03,288.1,13.3,N,0
-31.3862,-57.8864,309,1,1,2020-02-20,1355,Terra,MODIS,56,6.03,296.8,4,D,0
-34.7922,-54.9123,307.4,1.1,1.1,2020-02-20,1356,Terra,MODIS,47,6.03,294.9,5.3,D,2
-33.9662,-53.7085,337.2,1.2,1.1,2020-02-20,1356,Terra,MODIS,0,6.03,293.2,45.7,D,0
-33.949,-53.6619,317,1.9,1.4,2020-02-21,0159,Terra,MODIS,94,6.03,286.4,43.3,N,0
-33.9509,-53.6831,336.9,1.9,1.4,2020-02-21,0159,Terra,MODIS,100,6.03,285.7,106,N,0
-33.9366,-53.6635,336.5,1.9,1.4,2020-02-21,0159,Terra,MODIS,100,6.03,286.4,105.7,N,0
-33.9438,-53.6735,308.4,1.8,1.3,2020-02-21,0513,Aqua,MODIS,74,6.03,283.5,26,N,0
-33.9294,-53.6445,322.4,1.8,1.3,2020-02-21,0513,Aqua,MODIS,100,6.03,285.1,52.8,N,0
-33.9395,-53.6659,319.1,1.8,1.3,2020-02-21,0513,Aqua,MODIS,98,6.03,284.1,44,N,0
-33.9414,-53.6461,366.8,1.8,1.3,2020-02-21,0513,Aqua,MODIS,100,6.03,289.4,257.6,N,0
-33.9336,-53.6521,334.9,1.8,1.3,2020-02-21,0513,Aqua,MODIS,100,6.03,284.9,89.4,N,0
-33.9354,-53.6323,320.4,1.8,1.3,2020-02-21,0513,Aqua,MODIS,100,6.03,286.2,47.9,N,0
-33.9456,-53.6537,374.1,1.8,1.3,2020-02-21,0513,Aqua,MODIS,100,6.03,289.3,317.8,N,0
-33.9474,-53.6339,318.8,1.8,1.3,2020-02-21,0513,Aqua,MODIS,97,6.03,286.1,43.7,N,0
-33.961,-53.6395,327.3,1,1,2020-02-22,1343,Terra,MODIS,71,6.03,299.3,21.1,D,0
-33.9625,-53.6287,328,1,1,2020-02-22,1343,Terra,MODIS,72,6.03,293.9,22.7,D,0
-34.747,-56.2957,318.6,1.3,1.1,2020-02-22,1759,Aqua,MODIS,71,6.03,298.9,13.7,D,0
-34.7509,-56.3001,313.8,1.3,1.1,2020-02-22,1759,Aqua,MODIS,32,6.03,297.4,7.5,D,0
-31.9514,-54.802,342.3,1.4,1.2,2020-02-24,1331,Terra,MODIS,91,6.03,304.6,62.3,D,0
-34.7816,-55.9958,322.2,1,1,2020-02-24,1747,Aqua,MODIS,68,6.03,306.6,8,D,2
-34.7833,-56.007,321.4,1,1,2020-02-24,1747,Aqua,MODIS,66,6.03,306.1,7.5,D,2
-34.7568,-56.1401,323.1,1,1,2020-02-24,1747,Aqua,MODIS,69,6.03,306.8,9.5,D,0
-32.0996,-54.7033,324.4,1,1,2020-02-26,1735,Aqua,MODIS,74,6.03,301.1,13.5,D,0
-32.1011,-54.7138,324.2,1,1,2020-02-26,1735,Aqua,MODIS,74,6.03,300.5,13.8,D,0
-31.857,-54.4928,343.3,1,1,2020-02-26,1735,Aqua,MODIS,91,6.03,302.1,41.5,D,0
-31.8585,-54.5033,316.9,1,1,2020-02-26,1735,Aqua,MODIS,12,6.03,301.2,7.3,D,0
-30.5357,-57.8185,333.7,1.1,1.1,2020-02-26,1736,Aqua,MODIS,84,6.03,302.2,31.9,D,0
-31.7928,-54.4759,334.5,1.3,1.1,2020-02-27,1401,Terra,MODIS,86,6.03,299.7,39.1,D,0
-31.803,-54.4775,320.3,1.3,1.1,2020-02-27,1401,Terra,MODIS,57,6.03,298.7,15.2,D,0
-31.8039,-54.6325,319.1,1.2,1.1,2020-02-27,1401,Terra,MODIS,70,6.03,301.1,12.9,D,0
-31.814,-54.634,317.1,1.2,1.1,2020-02-27,1401,Terra,MODIS,61,6.03,300,10.3,D,0
-34.7953,-55.91,313.5,1.2,1.1,2020-02-27,1402,Terra,MODIS,21,6.03,299.7,5.8,D,2
-31.8108,-54.4806,315.4,3.8,1.8,2020-02-27,1818,Aqua,MODIS,49,6.03,298.8,38.8,D,0
-31.7854,-54.4469,314.2,3.8,1.8,2020-02-27,1818,Aqua,MODIS,21,6.03,299.1,30.4,D,0
-31.7948,-54.4859,329.1,3.8,1.8,2020-02-27,1818,Aqua,MODIS,81,6.03,298,133.8,D,0
-31.7954,-54.4516,318,3.8,1.8,2020-02-27,1818,Aqua,MODIS,49,6.03,299.6,46.6,D,0
-34.8581,-56.0637,315.4,1.5,1.2,2020-02-28,1722,Aqua,MODIS,29,6.03,301,10.1,D,0
-34.6585,-56.1054,321.4,1.5,1.2,2020-02-28,1722,Aqua,MODIS,43,6.03,303.4,12.2,D,2
-33.4943,-54.0167,331.1,1.1,1.1,2020-02-28,1723,Aqua,MODIS,77,6.03,303.4,24.8,D,0
-33.4922,-54.0226,324.7,1.1,1.1,2020-02-28,1723,Aqua,MODIS,62,6.03,303.4,17.4,D,0
-32.2156,-53.9497,324.2,1.1,1,2020-02-28,1723,Aqua,MODIS,55,6.03,306.8,10.4,D,0
-31.9745,-54.563,335,1.1,1.1,2020-02-28,1723,Aqua,MODIS,85,6.03,303.8,32.5,D,0
-32.3233,-58.079,316.6,1.8,1.3,2020-02-28,1723,Aqua,MODIS,33,6.03,301.8,9.9,D,2
-33.9009,-53.9726,319.7,1,1,2020-02-29,1350,Terra,MODIS,53,6.03,300,10.2,D,0
-30.5453,-57.8418,321.6,1.6,1.2,2020-02-29,1807,Aqua,MODIS,58,6.03,302.6,20.6,D,0
-34.8478,-56.2876,318.3,2.4,1.5,2020-03-01,1710,Aqua,MODIS,65,6.03,300.4,17.1,D,2
-34.7915,-56.2366,331.1,1.1,1.1,2020-03-02,1753,Aqua,MODIS,78,6.03,305.5,20.1,D,0
-34.786,-56.232,322,1.1,1.1,2020-03-02,1753,Aqua,MODIS,54,6.03,305.2,7.9,D,2
-34.788,-56.2441,327.3,1.1,1.1,2020-03-02,1753,Aqua,MODIS,56,6.03,305.2,14.6,D,0
-33.7407,-54.0625,333.1,1.5,1.2,2020-03-02,1753,Aqua,MODIS,82,6.03,308.6,41.4,D,0
-31.9623,-55.1677,315.7,2.2,1.4,2020-03-03,1420,Terra,MODIS,39,6.03,301.2,16,D,0
-31.9593,-55.173,316.2,2.2,1.4,2020-03-03,1420,Terra,MODIS,51,6.03,301.3,18.6,D,0
-34.6025,-56.512,330.7,2,1.4,2020-03-03,1420,Terra,MODIS,77,6.03,302.2,60.4,D,0
-34.6044,-56.4905,323.5,2,1.4,2020-03-03,1420,Terra,MODIS,64,6.03,298.7,37.6,D,0
-34.7304,-56.1592,318.4,3.7,1.8,2020-03-03,1658,Aqua,MODIS,68,6.03,302,47.9,D,0
-33.1342,-53.9603,329.3,1.1,1,2020-03-04,1741,Aqua,MODIS,67,6.03,308.4,19.3,D,0
-33.0952,-53.866,323.9,1.1,1,2020-03-04,1741,Aqua,MODIS,30,6.03,307.5,12.5,D,0
-33.0971,-53.8777,324.9,1.1,1,2020-03-04,1741,Aqua,MODIS,18,6.03,308.4,14,D,0
-32.4294,-54.6246,339.2,1.1,1,2020-03-04,1741,Aqua,MODIS,88,6.03,303.9,36,D,0
-32.2056,-55.2553,324.4,1,1,2020-03-04,1742,Aqua,MODIS,68,6.03,308,11.2,D,0
-32.2001,-55.2459,314.9,1.4,1.2,2020-03-05,1408,Terra,MODIS,58,6.03,303.1,10.8,D,0
-33.9351,-54.8575,319,1.6,1.2,2020-03-05,1408,Terra,MODIS,67,6.03,305.1,13.1,D,0
-31.6455,-55.5212,317,4.1,1.9,2020-03-05,1824,Aqua,MODIS,56,6.03,302.4,66.9,D,0
-32.6521,-55.3266,320.2,1,1,2020-03-07,1355,Terra,MODIS,61,6.03,302.4,9,D,0
-32.6414,-55.336,319.7,1,1,2020-03-07,1355,Terra,MODIS,56,6.03,304.8,8.3,D,0
-32.6429,-55.3249,326.3,1,1,2020-03-07,1355,Terra,MODIS,77,6.03,303.1,15.7,D,0
-34.7906,-56.0836,322.5,1.8,1.3,2020-03-08,1716,Aqua,MODIS,64,6.03,301.3,22.1,D,0
-34.7887,-56.0634,322.6,1.8,1.3,2020-03-08,1716,Aqua,MODIS,65,6.03,299.9,22.6,D,2
-31.9413,-54.8318,325.8,1,1,2020-03-09,1343,Terra,MODIS,61,6.03,307.6,10.2,D,0
-31.9487,-54.8447,339.7,1,1,2020-03-09,1343,Terra,MODIS,88,6.03,305.1,30.3,D,0
-31.9504,-54.8338,349.9,1,1,2020-03-09,1343,Terra,MODIS,94,6.03,304.4,49.7,D,0
-31.9102,-54.128,321.5,2,1.4,2020-03-09,1800,Aqua,MODIS,57,6.03,303.2,16.3,D,0
-30.5357,-57.8292,327,1,1,2020-03-11,1748,Aqua,MODIS,69,6.03,308,13.1,D,0
-30.3738,-57.1839,329,1,1,2020-03-11,1748,Aqua,MODIS,62,6.03,307.3,13.5,D,0
-34.7722,-56.1603,326.4,1.1,1,2020-03-13,1735,Aqua,MODIS,72,6.03,307.2,13.6,D,0
-34.6653,-55.5535,328.9,1,1,2020-03-13,1735,Aqua,MODIS,67,6.03,311.5,13.3,D,0
-34.6668,-55.5648,352.5,1,1,2020-03-13,1735,Aqua,MODIS,96,6.03,311.4,56.2,D,0
-34.6561,-55.5553,398.8,1,1,2020-03-13,1735,Aqua,MODIS,100,6.03,318.8,242.7,D,0
-34.6576,-55.5666,384.4,1,1,2020-03-13,1735,Aqua,MODIS,100,6.03,318.2,165.2,D,0
-34.6469,-55.5571,340.7,1,1,2020-03-13,1735,Aqua,MODIS,88,6.03,313,30.7,D,0
-34.6484,-55.5684,331.6,1,1,2020-03-13,1735,Aqua,MODIS,79,6.03,312.1,16.7,D,0
-34.1327,-53.7818,334.6,1.1,1,2020-03-16,1350,Terra,MODIS,87,6.03,297.5,32.7,D,0
-34.2901,-55.476,310.7,1,1,2020-03-16,1350,Terra,MODIS,60,6.03,299.3,5,D,0
-32.3042,-54.5557,310.9,1.6,1.3,2020-03-20,1325,Terra,MODIS,62,6.03,297.7,10.5,D,0
-32.5905,-55.5715,314.6,1,1,2020-03-20,1741,Aqua,MODIS,55,6.03,304.4,5.3,D,0
-32.8276,-55.7557,314.9,1.3,1.1,2020-03-21,1408,Terra,MODIS,64,6.03,298,11.2,D,0
-32.8292,-55.7414,311.7,1.3,1.1,2020-03-21,1408,Terra,MODIS,51,6.03,298.7,7.5,D,0
-33.9029,-57.6991,308.4,1.1,1.1,2020-03-21,1408,Terra,MODIS,50,6.03,297.6,4.7,D,0
-33.5551,-55.1375,315.3,1.1,1,2020-03-22,1729,Aqua,MODIS,52,6.03,303.4,6.4,D,0
